week_start,iso_year,iso_week,month,item_name,category,unit_price,total_units_sold,total_revenue,avg_daily_units,weekend_days_count,is_break_week,is_exam_week,is_enrollment_week,demand_label
7/8/2024,2024,28,7,Pork Sisig Rice,Main Meal,70,31,2170,4.428571428571429,2,1,0,0,Low Demand
7/8/2024,2024,28,7,Siomai Rice,Snack,40,23,920,3.2857142857142856,2,1,0,0,Low Demand
7/8/2024,2024,28,7,Soft Drinks,Beverage,20,29,580,4.142857142857143,2,1,0,0,Low Demand
7/8/2024,2024,28,7,Spaghetti,Main Meal,50,18,900,2.5714285714285716,2,1,0,0,Low Demand
7/8/2024,2024,28,7,Vegetable Meal,Main Meal,55,18,990,2.5714285714285716,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Banana Cue,Snack,15,22,330,3.142857142857143,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Beef Tapa Rice,Main Meal,75,23,1725,3.2857142857142856,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Bottled Water,Beverage,15,19,285,2.7142857142857144,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Buko Pandan,Dessert,40,12,480,1.7142857142857142,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Burger Steak,Main Meal,60,12,720,1.7142857142857142,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Chicken Adobo Rice,Main Meal,65,35,2275,5,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Coffee (Hot/Iced),Beverage,25,18,450,2.5714285714285716,2,1,0,0,Low Demand
7/15/2024,2024,29,7,French Fries,Snack,30,16,480,2.2857142857142856,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Fried Chicken,Main Meal,60,28,1680,4,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Halo-Halo,Dessert,45,11,495,1.5714285714285714,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Iced Tea,Beverage,15,33,495,4.714285714285714,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Instant Noodles,Snack,25,32,800,4.571428571428571,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Lumpia Shanghai,Snack,35,20,700,2.857142857142857,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Pork Sisig Rice,Main Meal,70,40,2800,5.714285714285714,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Siomai Rice,Snack,40,25,1000,3.5714285714285716,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Soft Drinks,Beverage,20,21,420,3,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Spaghetti,Main Meal,50,15,750,2.142857142857143,2,1,0,0,Low Demand
7/15/2024,2024,29,7,Vegetable Meal,Main Meal,55,15,825,2.142857142857143,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Banana Cue,Snack,15,11,165,1.5714285714285714,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Beef Tapa Rice,Main Meal,75,16,1200,2.2857142857142856,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Bottled Water,Beverage,15,24,360,3.4285714285714284,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Buko Pandan,Dessert,40,7,280,1,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Burger Steak,Main Meal,60,13,780,1.8571428571428572,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Chicken Adobo Rice,Main Meal,65,33,2145,4.714285714285714,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Coffee (Hot/Iced),Beverage,25,21,525,3,2,1,0,0,Low Demand
7/22/2024,2024,30,7,French Fries,Snack,30,15,450,2.142857142857143,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Fried Chicken,Main Meal,60,28,1680,4,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Halo-Halo,Dessert,45,14,630,2,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Iced Tea,Beverage,15,38,570,5.428571428571429,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Instant Noodles,Snack,25,32,800,4.571428571428571,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Lumpia Shanghai,Snack,35,17,595,2.4285714285714284,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Pork Sisig Rice,Main Meal,70,19,1330,2.7142857142857144,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Siomai Rice,Snack,40,30,1200,4.285714285714286,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Soft Drinks,Beverage,20,21,420,3,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Spaghetti,Main Meal,50,14,700,2,2,1,0,0,Low Demand
7/22/2024,2024,30,7,Vegetable Meal,Main Meal,55,7,385,1,2,1,0,0,Low Demand
7/29/2024,2024,31,7,Banana Cue,Snack,15,85,1275,12.142857142857142,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Beef Tapa Rice,Main Meal,75,103,7725,14.714285714285714,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Bottled Water,Beverage,15,106,1590,15.142857142857142,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Buko Pandan,Dessert,40,38,1520,5.428571428571429,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Burger Steak,Main Meal,60,59,3540,8.428571428571429,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Chicken Adobo Rice,Main Meal,65,129,8385,18.428571428571427,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Coffee (Hot/Iced),Beverage,25,125,3125,17.857142857142858,2,0,0,1,Low Demand
7/29/2024,2024,31,7,French Fries,Snack,30,60,1800,8.571428571428571,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Fried Chicken,Main Meal,60,119,7140,17,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Halo-Halo,Dessert,45,59,2655,8.428571428571429,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Iced Tea,Beverage,15,139,2085,19.857142857142858,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Instant Noodles,Snack,25,194,4850,27.714285714285715,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Lumpia Shanghai,Snack,35,102,3570,14.571428571428571,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Pork Sisig Rice,Main Meal,70,114,7980,16.285714285714285,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Siomai Rice,Snack,40,106,4240,15.142857142857142,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Soft Drinks,Beverage,20,152,3040,21.714285714285715,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Spaghetti,Main Meal,50,83,4150,11.857142857142858,2,0,0,1,Low Demand
7/29/2024,2024,31,7,Vegetable Meal,Main Meal,55,54,2970,7.714285714285714,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Banana Cue,Snack,15,140,2100,20,2,0,0,1,High Demand
8/5/2024,2024,32,8,Beef Tapa Rice,Main Meal,75,210,15750,30,2,0,0,1,High Demand
8/5/2024,2024,32,8,Bottled Water,Beverage,15,181,2715,25.857142857142858,2,0,0,1,High Demand
8/5/2024,2024,32,8,Buko Pandan,Dessert,40,54,2160,7.714285714285714,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Burger Steak,Main Meal,60,111,6660,15.857142857142858,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Chicken Adobo Rice,Main Meal,65,236,15340,33.714285714285715,2,0,0,1,High Demand
8/5/2024,2024,32,8,Coffee (Hot/Iced),Beverage,25,249,6225,35.57142857142857,2,0,0,1,High Demand
8/5/2024,2024,32,8,French Fries,Snack,30,134,4020,19.142857142857142,2,0,0,1,High Demand
8/5/2024,2024,32,8,Fried Chicken,Main Meal,60,198,11880,28.285714285714285,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Halo-Halo,Dessert,45,80,3600,11.428571428571429,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Iced Tea,Beverage,15,282,4230,40.285714285714285,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Instant Noodles,Snack,25,261,6525,37.285714285714285,2,0,0,1,High Demand
8/5/2024,2024,32,8,Lumpia Shanghai,Snack,35,166,5810,23.714285714285715,2,0,0,1,High Demand
8/5/2024,2024,32,8,Pork Sisig Rice,Main Meal,70,217,15190,31,2,0,0,1,High Demand
8/5/2024,2024,32,8,Siomai Rice,Snack,40,200,8000,28.571428571428573,2,0,0,1,High Demand
8/5/2024,2024,32,8,Soft Drinks,Beverage,20,204,4080,29.142857142857142,2,0,0,1,Low Demand
8/5/2024,2024,32,8,Spaghetti,Main Meal,50,144,7200,20.571428571428573,2,0,0,1,High Demand
8/5/2024,2024,32,8,Vegetable Meal,Main Meal,55,119,6545,17,2,0,0,1,High Demand
8/12/2024,2024,33,8,Banana Cue,Snack,15,137,2055,19.571428571428573,2,0,0,0,High Demand
8/12/2024,2024,33,8,Beef Tapa Rice,Main Meal,75,173,12975,24.714285714285715,2,0,0,0,High Demand
8/12/2024,2024,33,8,Bottled Water,Beverage,15,202,3030,28.857142857142858,2,0,0,0,High Demand
8/12/2024,2024,33,8,Buko Pandan,Dessert,40,69,2760,9.857142857142858,2,0,0,0,High Demand
8/12/2024,2024,33,8,Burger Steak,Main Meal,60,115,6900,16.428571428571427,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Chicken Adobo Rice,Main Meal,65,234,15210,33.42857142857143,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Coffee (Hot/Iced),Beverage,25,233,5825,33.285714285714285,2,0,0,0,High Demand
8/12/2024,2024,33,8,French Fries,Snack,30,111,3330,15.857142857142858,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Fried Chicken,Main Meal,60,166,9960,23.714285714285715,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Halo-Halo,Dessert,45,87,3915,12.428571428571429,2,0,0,0,High Demand
8/12/2024,2024,33,8,Iced Tea,Beverage,15,318,4770,45.42857142857143,2,0,0,0,High Demand
8/12/2024,2024,33,8,Instant Noodles,Snack,25,228,5700,32.57142857142857,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Lumpia Shanghai,Snack,35,137,4795,19.571428571428573,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Pork Sisig Rice,Main Meal,70,211,14770,30.142857142857142,2,0,0,0,High Demand
8/12/2024,2024,33,8,Siomai Rice,Snack,40,187,7480,26.714285714285715,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Soft Drinks,Beverage,20,197,3940,28.142857142857142,2,0,0,0,Low Demand
8/12/2024,2024,33,8,Spaghetti,Main Meal,50,149,7450,21.285714285714285,2,0,0,0,High Demand
8/12/2024,2024,33,8,Vegetable Meal,Main Meal,55,89,4895,12.714285714285714,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Banana Cue,Snack,15,135,2025,19.285714285714285,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Beef Tapa Rice,Main Meal,75,178,13350,25.428571428571427,2,0,0,0,High Demand
8/19/2024,2024,34,8,Bottled Water,Beverage,15,165,2475,23.571428571428573,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Buko Pandan,Dessert,40,77,3080,11,2,0,0,0,High Demand
8/19/2024,2024,34,8,Burger Steak,Main Meal,60,127,7620,18.142857142857142,2,0,0,0,High Demand
8/19/2024,2024,34,8,Chicken Adobo Rice,Main Meal,65,254,16510,36.285714285714285,2,0,0,0,High Demand
8/19/2024,2024,34,8,Coffee (Hot/Iced),Beverage,25,208,5200,29.714285714285715,2,0,0,0,Low Demand
8/19/2024,2024,34,8,French Fries,Snack,30,113,3390,16.142857142857142,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Fried Chicken,Main Meal,60,228,13680,32.57142857142857,2,0,0,0,High Demand
8/19/2024,2024,34,8,Halo-Halo,Dessert,45,93,4185,13.285714285714286,2,0,0,0,High Demand
8/19/2024,2024,34,8,Iced Tea,Beverage,15,277,4155,39.57142857142857,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Instant Noodles,Snack,25,242,6050,34.57142857142857,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Lumpia Shanghai,Snack,35,148,5180,21.142857142857142,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Pork Sisig Rice,Main Meal,70,186,13020,26.571428571428573,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Siomai Rice,Snack,40,175,7000,25,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Soft Drinks,Beverage,20,201,4020,28.714285714285715,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Spaghetti,Main Meal,50,130,6500,18.571428571428573,2,0,0,0,Low Demand
8/19/2024,2024,34,8,Vegetable Meal,Main Meal,55,99,5445,14.142857142857142,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Banana Cue,Snack,15,137,2055,19.571428571428573,2,0,0,0,High Demand
8/26/2024,2024,35,8,Beef Tapa Rice,Main Meal,75,185,13875,26.428571428571427,2,0,0,0,High Demand
8/26/2024,2024,35,8,Bottled Water,Beverage,15,163,2445,23.285714285714285,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Buko Pandan,Dessert,40,81,3240,11.571428571428571,2,0,0,0,High Demand
8/26/2024,2024,35,8,Burger Steak,Main Meal,60,123,7380,17.571428571428573,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Chicken Adobo Rice,Main Meal,65,227,14755,32.42857142857143,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Coffee (Hot/Iced),Beverage,25,266,6650,38,2,0,0,0,High Demand
8/26/2024,2024,35,8,French Fries,Snack,30,118,3540,16.857142857142858,2,0,0,0,High Demand
8/26/2024,2024,35,8,Fried Chicken,Main Meal,60,228,13680,32.57142857142857,2,0,0,0,High Demand
8/26/2024,2024,35,8,Halo-Halo,Dessert,45,79,3555,11.285714285714286,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Iced Tea,Beverage,15,273,4095,39,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Instant Noodles,Snack,25,271,6775,38.714285714285715,2,0,0,0,High Demand
8/26/2024,2024,35,8,Lumpia Shanghai,Snack,35,151,5285,21.571428571428573,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Pork Sisig Rice,Main Meal,70,224,15680,32,2,0,0,0,High Demand
8/26/2024,2024,35,8,Siomai Rice,Snack,40,190,7600,27.142857142857142,2,0,0,0,High Demand
8/26/2024,2024,35,8,Soft Drinks,Beverage,20,185,3700,26.428571428571427,2,0,0,0,Low Demand
8/26/2024,2024,35,8,Spaghetti,Main Meal,50,151,7550,21.571428571428573,2,0,0,0,High Demand
8/26/2024,2024,35,8,Vegetable Meal,Main Meal,55,101,5555,14.428571428571429,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Banana Cue,Snack,15,125,1875,17.857142857142858,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Beef Tapa Rice,Main Meal,75,162,12150,23.142857142857142,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Bottled Water,Beverage,15,197,2955,28.142857142857142,2,0,0,0,High Demand
9/2/2024,2024,36,9,Buko Pandan,Dessert,40,67,2680,9.571428571428571,2,0,0,0,High Demand
9/2/2024,2024,36,9,Burger Steak,Main Meal,60,133,7980,19,2,0,0,0,High Demand
9/2/2024,2024,36,9,Chicken Adobo Rice,Main Meal,65,247,16055,35.285714285714285,2,0,0,0,High Demand
9/2/2024,2024,36,9,Coffee (Hot/Iced),Beverage,25,232,5800,33.142857142857146,2,0,0,0,High Demand
9/2/2024,2024,36,9,French Fries,Snack,30,113,3390,16.142857142857142,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Fried Chicken,Main Meal,60,220,13200,31.428571428571427,2,0,0,0,High Demand
9/2/2024,2024,36,9,Halo-Halo,Dessert,45,81,3645,11.571428571428571,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Iced Tea,Beverage,15,278,4170,39.714285714285715,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Instant Noodles,Snack,25,276,6900,39.42857142857143,2,0,0,0,High Demand
9/2/2024,2024,36,9,Lumpia Shanghai,Snack,35,153,5355,21.857142857142858,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Pork Sisig Rice,Main Meal,70,202,14140,28.857142857142858,2,0,0,0,High Demand
9/2/2024,2024,36,9,Siomai Rice,Snack,40,167,6680,23.857142857142858,2,0,0,0,Low Demand
9/2/2024,2024,36,9,Soft Drinks,Beverage,20,214,4280,30.571428571428573,2,0,0,0,High Demand
9/2/2024,2024,36,9,Spaghetti,Main Meal,50,144,7200,20.571428571428573,2,0,0,0,High Demand
9/2/2024,2024,36,9,Vegetable Meal,Main Meal,55,95,5225,13.571428571428571,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Banana Cue,Snack,15,149,2235,21.285714285714285,2,0,0,0,High Demand
9/9/2024,2024,37,9,Beef Tapa Rice,Main Meal,75,149,11175,21.285714285714285,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Bottled Water,Beverage,15,173,2595,24.714285714285715,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Buko Pandan,Dessert,40,63,2520,9,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Burger Steak,Main Meal,60,110,6600,15.714285714285714,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Chicken Adobo Rice,Main Meal,65,255,16575,36.42857142857143,2,0,0,0,High Demand
9/9/2024,2024,37,9,Coffee (Hot/Iced),Beverage,25,222,5550,31.714285714285715,2,0,0,0,Low Demand
9/9/2024,2024,37,9,French Fries,Snack,30,116,3480,16.571428571428573,2,0,0,0,High Demand
9/9/2024,2024,37,9,Fried Chicken,Main Meal,60,222,13320,31.714285714285715,2,0,0,0,High Demand
9/9/2024,2024,37,9,Halo-Halo,Dessert,45,88,3960,12.571428571428571,2,0,0,0,High Demand
9/9/2024,2024,37,9,Iced Tea,Beverage,15,304,4560,43.42857142857143,2,0,0,0,High Demand
9/9/2024,2024,37,9,Instant Noodles,Snack,25,253,6325,36.142857142857146,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Lumpia Shanghai,Snack,35,136,4760,19.428571428571427,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Pork Sisig Rice,Main Meal,70,170,11900,24.285714285714285,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Siomai Rice,Snack,40,192,7680,27.428571428571427,2,0,0,0,High Demand
9/9/2024,2024,37,9,Soft Drinks,Beverage,20,205,4100,29.285714285714285,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Spaghetti,Main Meal,50,125,6250,17.857142857142858,2,0,0,0,Low Demand
9/9/2024,2024,37,9,Vegetable Meal,Main Meal,55,97,5335,13.857142857142858,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Banana Cue,Snack,15,138,2070,19.714285714285715,2,0,0,0,High Demand
9/16/2024,2024,38,9,Beef Tapa Rice,Main Meal,75,174,13050,24.857142857142858,2,0,0,0,High Demand
9/16/2024,2024,38,9,Bottled Water,Beverage,15,174,2610,24.857142857142858,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Buko Pandan,Dessert,40,57,2280,8.142857142857142,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Burger Steak,Main Meal,60,107,6420,15.285714285714286,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Chicken Adobo Rice,Main Meal,65,251,16315,35.857142857142854,2,0,0,0,High Demand
9/16/2024,2024,38,9,Coffee (Hot/Iced),Beverage,25,215,5375,30.714285714285715,2,0,0,0,Low Demand
9/16/2024,2024,38,9,French Fries,Snack,30,110,3300,15.714285714285714,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Fried Chicken,Main Meal,60,221,13260,31.571428571428573,2,0,0,0,High Demand
9/16/2024,2024,38,9,Halo-Halo,Dessert,45,72,3240,10.285714285714286,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Iced Tea,Beverage,15,288,4320,41.142857142857146,2,0,0,0,High Demand
9/16/2024,2024,38,9,Instant Noodles,Snack,25,265,6625,37.857142857142854,2,0,0,0,High Demand
9/16/2024,2024,38,9,Lumpia Shanghai,Snack,35,153,5355,21.857142857142858,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Pork Sisig Rice,Main Meal,70,193,13510,27.571428571428573,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Siomai Rice,Snack,40,214,8560,30.571428571428573,2,0,0,0,High Demand
9/16/2024,2024,38,9,Soft Drinks,Beverage,20,228,4560,32.57142857142857,2,0,0,0,High Demand
9/16/2024,2024,38,9,Spaghetti,Main Meal,50,138,6900,19.714285714285715,2,0,0,0,Low Demand
9/16/2024,2024,38,9,Vegetable Meal,Main Meal,55,109,5995,15.571428571428571,2,0,0,0,High Demand
9/23/2024,2024,39,9,Banana Cue,Snack,15,125,1875,17.857142857142858,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Beef Tapa Rice,Main Meal,75,193,14475,27.571428571428573,2,0,0,0,High Demand
9/23/2024,2024,39,9,Bottled Water,Beverage,15,158,2370,22.571428571428573,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Buko Pandan,Dessert,40,74,2960,10.571428571428571,2,0,0,0,High Demand
9/23/2024,2024,39,9,Burger Steak,Main Meal,60,129,7740,18.428571428571427,2,0,0,0,High Demand
9/23/2024,2024,39,9,Chicken Adobo Rice,Main Meal,65,240,15600,34.285714285714285,2,0,0,0,High Demand
9/23/2024,2024,39,9,Coffee (Hot/Iced),Beverage,25,213,5325,30.428571428571427,2,0,0,0,Low Demand
9/23/2024,2024,39,9,French Fries,Snack,30,102,3060,14.571428571428571,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Fried Chicken,Main Meal,60,208,12480,29.714285714285715,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Halo-Halo,Dessert,45,100,4500,14.285714285714286,2,0,0,0,High Demand
9/23/2024,2024,39,9,Iced Tea,Beverage,15,232,3480,33.142857142857146,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Instant Noodles,Snack,25,284,7100,40.57142857142857,2,0,0,0,High Demand
9/23/2024,2024,39,9,Lumpia Shanghai,Snack,35,152,5320,21.714285714285715,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Pork Sisig Rice,Main Meal,70,207,14490,29.571428571428573,2,0,0,0,High Demand
9/23/2024,2024,39,9,Siomai Rice,Snack,40,184,7360,26.285714285714285,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Soft Drinks,Beverage,20,212,4240,30.285714285714285,2,0,0,0,High Demand
9/23/2024,2024,39,9,Spaghetti,Main Meal,50,126,6300,18,2,0,0,0,Low Demand
9/23/2024,2024,39,9,Vegetable Meal,Main Meal,55,101,5555,14.428571428571429,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Banana Cue,Snack,15,118,1770,16.857142857142858,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Beef Tapa Rice,Main Meal,75,149,11175,21.285714285714285,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Bottled Water,Beverage,15,176,2640,25.142857142857142,2,0,0,0,High Demand
9/30/2024,2024,40,9,Buko Pandan,Dessert,40,72,2880,10.285714285714286,2,0,0,0,High Demand
9/30/2024,2024,40,9,Burger Steak,Main Meal,60,143,8580,20.428571428571427,2,0,0,0,High Demand
9/30/2024,2024,40,9,Chicken Adobo Rice,Main Meal,65,238,15470,34,2,0,0,0,High Demand
9/30/2024,2024,40,9,Coffee (Hot/Iced),Beverage,25,225,5625,32.142857142857146,2,0,0,0,Low Demand
9/30/2024,2024,40,9,French Fries,Snack,30,120,3600,17.142857142857142,2,0,0,0,High Demand
9/30/2024,2024,40,9,Fried Chicken,Main Meal,60,237,14220,33.857142857142854,2,0,0,0,High Demand
9/30/2024,2024,40,9,Halo-Halo,Dessert,45,88,3960,12.571428571428571,2,0,0,0,High Demand
9/30/2024,2024,40,9,Iced Tea,Beverage,15,287,4305,41,2,0,0,0,High Demand
9/30/2024,2024,40,9,Instant Noodles,Snack,25,272,6800,38.857142857142854,2,0,0,0,High Demand
9/30/2024,2024,40,9,Lumpia Shanghai,Snack,35,144,5040,20.571428571428573,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Pork Sisig Rice,Main Meal,70,196,13720,28,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Siomai Rice,Snack,40,173,6920,24.714285714285715,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Soft Drinks,Beverage,20,173,3460,24.714285714285715,2,0,0,0,Low Demand
9/30/2024,2024,40,9,Spaghetti,Main Meal,50,148,7400,21.142857142857142,2,0,0,0,High Demand
9/30/2024,2024,40,9,Vegetable Meal,Main Meal,55,103,5665,14.714285714285714,2,0,0,0,High Demand
10/7/2024,2024,41,10,Banana Cue,Snack,15,159,2385,22.714285714285715,2,0,0,0,High Demand
10/7/2024,2024,41,10,Beef Tapa Rice,Main Meal,75,174,13050,24.857142857142858,2,0,0,0,High Demand
10/7/2024,2024,41,10,Bottled Water,Beverage,15,189,2835,27,2,0,0,0,High Demand
10/7/2024,2024,41,10,Buko Pandan,Dessert,40,70,2800,10,2,0,0,0,High Demand
10/7/2024,2024,41,10,Burger Steak,Main Meal,60,109,6540,15.571428571428571,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Chicken Adobo Rice,Main Meal,65,215,13975,30.714285714285715,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Coffee (Hot/Iced),Beverage,25,215,5375,30.714285714285715,2,0,0,0,Low Demand
10/7/2024,2024,41,10,French Fries,Snack,30,111,3330,15.857142857142858,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Fried Chicken,Main Meal,60,212,12720,30.285714285714285,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Halo-Halo,Dessert,45,85,3825,12.142857142857142,2,0,0,0,High Demand
10/7/2024,2024,41,10,Iced Tea,Beverage,15,278,4170,39.714285714285715,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Instant Noodles,Snack,25,245,6125,35,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Lumpia Shanghai,Snack,35,149,5215,21.285714285714285,2,0,0,0,Low Demand
10/7/2024,2024,41,10,Pork Sisig Rice,Main Meal,70,223,15610,31.857142857142858,2,0,0,0,High Demand
10/7/2024,2024,41,10,Siomai Rice,Snack,40,191,7640,27.285714285714285,2,0,0,0,High Demand
10/7/2024,2024,41,10,Soft Drinks,Beverage,20,234,4680,33.42857142857143,2,0,0,0,High Demand
10/7/2024,2024,41,10,Spaghetti,Main Meal,50,164,8200,23.428571428571427,2,0,0,0,High Demand
10/7/2024,2024,41,10,Vegetable Meal,Main Meal,55,114,6270,16.285714285714285,2,0,0,0,High Demand
10/14/2024,2024,42,10,Banana Cue,Snack,15,156,2340,22.285714285714285,2,0,1,0,High Demand
10/14/2024,2024,42,10,Beef Tapa Rice,Main Meal,75,167,12525,23.857142857142858,2,0,1,0,Low Demand
10/14/2024,2024,42,10,Bottled Water,Beverage,15,261,3915,37.285714285714285,2,0,1,0,High Demand
10/14/2024,2024,42,10,Buko Pandan,Dessert,40,48,1920,6.857142857142857,2,0,1,0,Low Demand
10/14/2024,2024,42,10,Burger Steak,Main Meal,60,115,6900,16.428571428571427,2,0,1,0,Low Demand
10/14/2024,2024,42,10,Chicken Adobo Rice,Main Meal,65,243,15795,34.714285714285715,2,0,1,0,High Demand
10/14/2024,2024,42,10,Coffee (Hot/Iced),Beverage,25,275,6875,39.285714285714285,2,0,1,0,High Demand
10/14/2024,2024,42,10,French Fries,Snack,30,125,3750,17.857142857142858,2,0,1,0,High Demand
10/14/2024,2024,42,10,Fried Chicken,Main Meal,60,194,11640,27.714285714285715,2,0,1,0,Low Demand
10/14/2024,2024,42,10,Halo-Halo,Dessert,45,78,3510,11.142857142857142,2,0,1,0,Low Demand
10/14/2024,2024,42,10,Iced Tea,Beverage,15,366,5490,52.285714285714285,2,0,1,0,High Demand
